review_scores_value,accommodates,bathrooms,bedrooms,beds,cancellation_policy,id,host_is_superhost,extra_people,property_type,room_type,price,neighbourhood_cleansed
,4,1.5,2.0,3.0,moderate,12147973,0,0.0,House,Entire home/apt,250.0,Roslindale
9.0,2,1.0,1.0,1.0,moderate,3075044,0,0.0,Apartment,Private room,65.0,Roslindale
10.0,2,1.0,1.0,1.0,moderate,6976,1,20.0,Apartment,Private room,65.0,Roslindale
10.0,4,1.0,1.0,2.0,moderate,1436513,0,25.0,House,Private room,75.0,Roslindale
10.0,2,1.5,1.0,2.0,flexible,7651065,1,0.0,House,Private room,79.0,Roslindale
10.0,2,1.0,1.0,1.0,flexible,12386020,1,0.0,Condominium,Private room,75.0,Roslindale
9.0,3,1.0,1.0,2.0,strict,5706985,0,25.0,Apartment,Entire home/apt,100.0,Roslindale
10.0,2,2.0,1.0,1.0,moderate,2843445,1,15.0,House,Private room,75.0,Roslindale
10.0,2,1.0,1.0,2.0,moderate,753446,1,0.0,Condominium,Private room,58.0,Roslindale
9.0,5,1.0,2.0,2.0,strict,849408,1,25.0,Apartment,Entire home/apt,229.0,Roslindale
10.0,2,1.0,1.0,1.0,flexible,12023024,0,10.0,House,Private room,60.0,Roslindale
9.0,1,1.0,1.0,1.0,flexible,1668313,1,0.0,House,Private room,57.0,Roslindale
10.0,4,1.0,2.0,2.0,flexible,2684840,0,0.0,Condominium,Entire home/apt,93.0,Roslindale
10.0,5,1.0,2.0,3.0,moderate,13547301,0,30.0,Apartment,Entire home/apt,150.0,Roslindale
9.0,2,1.5,2.0,2.0,moderate,5434353,0,35.0,House,Entire home/apt,145.0,Roslindale
10.0,1,0.0,1.0,1.0,strict,225979,0,0.0,Apartment,Private room,60.0,Roslindale
10.0,4,1.0,1.0,3.0,flexible,3420384,0,15.0,House,Private room,165.0,Roslindale
10.0,2,1.0,1.0,1.0,flexible,13512930,0,15.0,Condominium,Private room,75.0,Roslindale
,1,1.0,1.0,1.0,strict,7482195,1,10.0,House,Private room,49.0,Roslindale
10.0,2,1.0,1.0,1.0,strict,7252607,1,10.0,House,Private room,49.0,Roslindale
10.0,1,2.5,1.0,1.0,flexible,2583074,1,0.0,Villa,Private room,40.0,Roslindale
10.0,3,1.0,0.0,2.0,moderate,13251243,0,0.0,House,Entire home/apt,120.0,Roslindale
9.0,2,0.0,1.0,1.0,strict,225834,0,10.0,Apartment,Private room,70.0,Roslindale
10.0,8,1.0,3.0,5.0,flexible,6400432,0,0.0,House,Entire home/apt,150.0,Roslindale
10.0,5,3.5,4.0,3.0,moderate,5498472,0,0.0,House,Entire home/apt,175.0,Roslindale
10.0,2,1.5,1.0,1.0,moderate,894539,1,0.0,House,Private room,95.0,Roslindale
9.0,2,1.0,1.0,1.0,strict,879929,0,0.0,Apartment,Private room,90.0,Roslindale
10.0,2,1.0,1.0,1.0,moderate,9218312,1,0.0,House,Private room,95.0,Roslindale
9.0,2,1.0,1.0,2.0,flexible,321328,0,100.0,Apartment,Private room,100.0,Roslindale
10.0,2,1.0,1.0,1.0,flexible,1810172,1,5.0,House,Private room,67.0,Roslindale
9.0,1,1.0,1.0,1.0,flexible,6513924,0,0.0,Condominium,Private room,55.0,Roslindale
10.0,6,1.0,2.0,2.0,strict,7093109,0,20.0,Apartment,Entire home/apt,200.0,Roslindale
,4,1.0,1.0,2.0,flexible,14690527,0,0.0,Apartment,Entire home/apt,150.0,Roslindale
10.0,1,1.0,1.0,1.0,strict,7086825,1,10.0,House,Private room,49.0,Roslindale
10.0,1,1.5,1.0,1.0,flexible,1861070,0,0.0,House,Private room,75.0,Roslindale
9.0,4,1.0,1.0,2.0,strict,4283698,0,20.0,House,Entire home/apt,110.0,Roslindale
,2,1.0,1.0,1.0,strict,10116095,0,0.0,Apartment,Private room,115.0,Roslindale
9.0,16,1.0,3.0,5.0,strict,8548176,0,25.0,House,Entire home/apt,125.0,Roslindale
9.0,16,2.5,3.0,7.0,strict,4922204,0,25.0,House,Entire home/apt,200.0,Roslindale
10.0,2,2.0,1.0,1.0,moderate,4085362,1,15.0,House,Private room,75.0,Roslindale
9.0,1,1.0,1.0,1.0,flexible,3755609,0,0.0,House,Private room,78.0,Roslindale
10.0,4,1.0,1.0,2.0,flexible,13768853,0,0.0,Apartment,Private room,50.0,Roslindale
10.0,1,1.0,1.0,1.0,flexible,1936861,1,10.0,Apartment,Private room,60.0,Roslindale
9.0,1,1.5,1.0,1.0,flexible,4461111,1,0.0,House,Private room,45.0,Roslindale
9.0,4,1.0,2.0,2.0,strict,1724900,0,33.0,House,Entire home/apt,145.0,Roslindale
9.0,2,2.0,1.0,1.0,flexible,13937181,0,10.0,House,Private room,45.0,Roslindale
10.0,2,1.5,1.0,1.0,moderate,3968797,1,0.0,House,Private room,85.0,Roslindale
10.0,1,1.0,1.0,1.0,strict,1494726,0,25.0,House,Private room,75.0,Roslindale
10.0,2,2.0,1.0,1.0,flexible,8473851,0,10.0,House,Private room,50.0,Roslindale
10.0,1,2.5,1.0,1.0,flexible,3575220,1,0.0,House,Private room,45.0,Roslindale
9.0,2,1.0,1.0,1.0,moderate,1591827,0,50.0,House,Private room,60.0,Roslindale
10.0,3,1.0,1.0,1.0,strict,3229255,1,0.0,Apartment,Entire home/apt,95.0,Roslindale
10.0,2,1.0,0.0,1.0,strict,1721016,0,39.0,Apartment,Entire home/apt,89.0,Roslindale
,3,1.0,0.0,2.0,flexible,12535687,0,25.0,Apartment,Entire home/apt,110.0,Roslindale
,2,1.0,1.0,1.0,flexible,12994227,0,15.0,Condominium,Private room,65.0,Roslindale
6.0,7,2.0,3.0,3.0,strict,12927298,0,25.0,House,Entire home/apt,285.0,Roslindale
,4,1.0,1.0,1.0,moderate,169938,0,0.0,Apartment,Entire home/apt,140.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,594693,0,10.0,Apartment,Private room,70.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,2384581,0,20.0,House,Private room,95.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,735970,0,0.0,Bed & Breakfast,Private room,55.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,4262255,1,0.0,Apartment,Private room,80.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,4000384,0,0.0,House,Private room,120.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,6693305,1,0.0,Apartment,Private room,65.0,Jamaica Plain
10.0,4,1.0,1.0,2.0,moderate,6730758,1,20.0,Apartment,Private room,100.0,Jamaica Plain
10.0,1,1.0,1.0,1.0,moderate,6248970,1,0.0,Apartment,Private room,65.0,Jamaica Plain
,1,1.0,1.0,1.0,flexible,12806707,0,0.0,House,Private room,60.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,14246616,0,0.0,Apartment,Private room,63.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,3703674,0,0.0,Townhouse,Private room,75.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,4792901,0,25.0,House,Private room,65.0,Jamaica Plain
9.0,1,1.0,1.0,1.0,strict,5717528,0,0.0,Apartment,Private room,110.0,Jamaica Plain
8.0,2,1.0,1.0,1.0,strict,5601743,0,25.0,House,Private room,46.0,Jamaica Plain
,3,1.0,1.0,1.0,strict,13333862,0,0.0,Apartment,Private room,75.0,Jamaica Plain
10.0,2,1.5,1.0,1.0,moderate,519272,0,50.0,Apartment,Private room,62.0,Jamaica Plain
,2,1.5,1.0,1.0,flexible,14090779,0,12.0,Condominium,Private room,69.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,8481291,0,15.0,Apartment,Private room,69.0,Jamaica Plain
10.0,2,2.0,1.0,1.0,moderate,6990904,0,0.0,House,Private room,73.0,Jamaica Plain
10.0,1,1.0,1.0,1.0,strict,197727,0,20.0,Apartment,Private room,85.0,Jamaica Plain
9.0,2,2.0,1.0,1.0,strict,932853,1,20.0,Apartment,Private room,120.0,Jamaica Plain
10.0,2,3.5,1.0,2.0,flexible,11159585,0,25.0,House,Private room,125.0,Jamaica Plain
9.0,1,1.0,1.0,1.0,flexible,9677354,0,0.0,Apartment,Private room,70.0,Jamaica Plain
,2,1.0,1.0,1.0,flexible,13426831,0,0.0,Condominium,Private room,100.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,7956634,0,0.0,Condominium,Private room,61.0,Jamaica Plain
10.0,4,1.0,1.0,2.0,strict,568234,0,50.0,House,Private room,125.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,1030500,0,0.0,Apartment,Private room,100.0,Jamaica Plain
,1,1.0,1.0,1.0,flexible,13652374,0,0.0,Apartment,Private room,27.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,12930651,0,0.0,Apartment,Private room,80.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,3997572,0,0.0,House,Private room,85.0,Jamaica Plain
9.0,3,1.0,1.0,2.0,flexible,4223387,0,25.0,House,Private room,75.0,Jamaica Plain
6.0,1,1.0,1.0,1.0,flexible,12855396,0,0.0,House,Private room,57.0,Jamaica Plain
,2,1.0,1.0,1.0,moderate,12426823,0,0.0,Apartment,Private room,100.0,Jamaica Plain
,1,1.0,1.0,1.0,flexible,14361322,0,0.0,Apartment,Private room,40.0,Jamaica Plain
10.0,1,1.0,1.0,1.0,strict,2963419,0,0.0,House,Private room,100.0,Jamaica Plain
10.0,2,2.5,1.0,1.0,flexible,5904732,0,0.0,House,Private room,70.0,Jamaica Plain
10.0,4,1.0,2.0,2.0,moderate,3591359,1,15.0,Apartment,Entire home/apt,190.0,Jamaica Plain
10.0,3,1.0,1.0,1.0,flexible,2538536,0,0.0,Apartment,Entire home/apt,149.0,Jamaica Plain
9.0,6,1.0,2.0,2.0,moderate,4975581,0,0.0,Apartment,Entire home/apt,168.0,Jamaica Plain
9.0,5,2.0,3.0,4.0,moderate,4767023,0,0.0,House,Entire home/apt,205.0,Jamaica Plain
9.0,2,2.5,1.0,1.0,flexible,6364042,0,0.0,House,Private room,65.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,7986179,0,0.0,Apartment,Entire home/apt,75.0,Jamaica Plain
,4,1.0,2.0,4.0,flexible,14109003,0,0.0,Condominium,Entire home/apt,117.0,Jamaica Plain
9.0,8,2.0,4.0,6.0,strict,1109224,0,15.0,Apartment,Entire home/apt,429.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,1067184,0,10.0,Apartment,Private room,95.0,Jamaica Plain
,2,1.0,1.0,1.0,flexible,13215952,0,0.0,Apartment,Private room,69.0,Jamaica Plain
10.0,2,,1.0,1.0,moderate,777903,0,0.0,House,Private room,85.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,1301500,1,15.0,Apartment,Private room,69.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,8923817,0,0.0,House,Entire home/apt,165.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,flexible,14057466,0,50.0,Apartment,Entire home/apt,150.0,Jamaica Plain
,7,1.0,4.0,4.0,flexible,14909417,0,0.0,Condominium,Entire home/apt,267.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,5521378,0,25.0,Apartment,Private room,87.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,13041602,0,0.0,Townhouse,Private room,62.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,2621242,0,10.0,Apartment,Entire home/apt,110.0,Jamaica Plain
10.0,6,2.0,3.0,3.0,strict,950046,0,0.0,Apartment,Entire home/apt,250.0,Jamaica Plain
9.0,6,1.0,2.0,2.0,strict,3342094,1,35.0,Apartment,Entire home/apt,150.0,Jamaica Plain
9.0,7,2.0,3.0,4.0,flexible,5652147,0,50.0,House,Entire home/apt,300.0,Jamaica Plain
10.0,2,1.0,0.0,1.0,strict,14105971,0,0.0,Apartment,Entire home/apt,119.0,Jamaica Plain
10.0,2,1.0,0.0,1.0,moderate,2875267,1,0.0,Apartment,Entire home/apt,175.0,Jamaica Plain
10.0,6,2.0,2.0,2.0,strict,9485607,1,25.0,House,Entire home/apt,195.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,strict,7273770,0,0.0,Condominium,Entire home/apt,145.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,moderate,5405928,0,0.0,Apartment,Entire home/apt,200.0,Jamaica Plain
10.0,1,1.0,1.0,1.0,flexible,4586681,0,0.0,House,Private room,90.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,moderate,1113272,0,50.0,Apartment,Entire home/apt,210.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,12647606,0,15.0,Apartment,Private room,75.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,10271867,0,0.0,Apartment,Private room,46.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,7879708,0,0.0,Condominium,Private room,75.0,Jamaica Plain
8.0,6,1.0,3.0,3.0,flexible,3881993,0,0.0,Apartment,Entire home/apt,500.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,12566065,0,0.0,Apartment,Private room,60.0,Jamaica Plain
9.0,5,1.0,1.0,2.0,moderate,6602217,0,0.0,Apartment,Entire home/apt,130.0,Jamaica Plain
9.0,6,1.5,2.0,3.0,moderate,3276286,0,20.0,Apartment,Entire home/apt,190.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,2014651,0,0.0,Apartment,Private room,100.0,Jamaica Plain
10.0,6,3.0,3.0,6.0,flexible,6053700,0,0.0,House,Entire home/apt,450.0,Jamaica Plain
10.0,8,2.0,4.0,4.0,strict,4405982,1,0.0,Apartment,Entire home/apt,399.0,Jamaica Plain
9.0,5,1.0,2.0,2.0,moderate,250983,1,25.0,Apartment,Entire home/apt,350.0,Jamaica Plain
10.0,4,1.0,2.0,2.0,moderate,2308630,0,10.0,Apartment,Entire home/apt,200.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,8272350,0,0.0,Apartment,Private room,99.0,Jamaica Plain
,6,2.0,3.0,4.0,flexible,12368012,0,0.0,House,Entire home/apt,295.0,Jamaica Plain
8.0,2,1.0,1.0,1.0,flexible,4098410,0,30.0,Apartment,Private room,107.0,Jamaica Plain
10.0,1,1.0,1.0,1.0,moderate,6322283,0,0.0,Apartment,Private room,69.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,7823025,0,15.0,Apartment,Private room,76.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,9549850,1,25.0,Apartment,Entire home/apt,75.0,Jamaica Plain
8.0,1,1.0,1.0,1.0,flexible,7845607,0,25.0,House,Private room,55.0,Jamaica Plain
10.0,2,1.0,1.0,2.0,flexible,14071446,0,0.0,Apartment,Private room,65.0,Jamaica Plain
,2,1.5,1.0,1.0,moderate,14218904,0,10.0,Condominium,Private room,59.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,11826815,1,0.0,House,Private room,88.0,Jamaica Plain
,5,2.0,4.0,3.0,moderate,13334098,0,7.0,House,Entire home/apt,164.0,Jamaica Plain
9.0,2,1.0,0.0,1.0,moderate,4765070,0,0.0,House,Entire home/apt,90.0,Jamaica Plain
10.0,4,2.0,2.0,2.0,flexible,2880944,0,0.0,Apartment,Entire home/apt,185.0,Jamaica Plain
,2,1.0,1.0,1.0,flexible,9532771,0,0.0,Apartment,Private room,80.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,10253591,0,10.0,House,Private room,105.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,1881298,0,0.0,House,Private room,90.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,210097,1,0.0,Apartment,Entire home/apt,100.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,6059968,1,20.0,Apartment,Shared room,100.0,Jamaica Plain
10.0,5,1.5,2.0,3.0,strict,6862758,0,0.0,Apartment,Entire home/apt,200.0,Jamaica Plain
9.0,8,1.5,4.0,4.0,strict,799701,0,25.0,Apartment,Entire home/apt,300.0,Jamaica Plain
,2,1.0,1.0,1.0,flexible,6862594,0,0.0,House,Private room,60.0,Jamaica Plain
10.0,6,1.0,3.0,3.0,moderate,9057435,0,25.0,Apartment,Entire home/apt,319.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,750438,1,0.0,Apartment,Private room,85.0,Jamaica Plain
9.0,2,2.0,1.0,1.0,flexible,12874603,0,0.0,Condominium,Private room,70.0,Jamaica Plain
6.0,2,1.0,1.0,1.0,flexible,12727401,0,0.0,Apartment,Private room,50.0,Jamaica Plain
9.0,4,1.0,1.0,1.0,moderate,2077794,0,0.0,Apartment,Entire home/apt,119.0,Jamaica Plain
10.0,3,1.0,1.0,2.0,strict,9712731,0,20.0,Condominium,Entire home/apt,125.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,13677640,0,0.0,Apartment,Private room,53.0,Jamaica Plain
9.0,4,1.0,1.0,1.0,strict,3371091,1,50.0,Apartment,Private room,125.0,Jamaica Plain
10.0,6,2.5,4.0,4.0,strict,13512551,0,30.0,House,Entire home/apt,199.0,Jamaica Plain
10.0,4,1.0,2.0,2.0,strict,732999,0,0.0,Apartment,Entire home/apt,205.0,Jamaica Plain
10.0,5,1.0,2.0,2.0,strict,6106955,0,15.0,Condominium,Entire home/apt,114.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,2698996,1,15.0,Apartment,Private room,75.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,27611,0,0.0,Apartment,Entire home/apt,185.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,4025194,1,25.0,Apartment,Private room,75.0,Jamaica Plain
,4,2.5,2.0,2.0,strict,8336364,0,20.0,Apartment,Entire home/apt,180.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,12071820,0,0.0,Apartment,Shared room,70.0,Jamaica Plain
9.0,2,1.0,1.0,2.0,strict,7910223,1,15.0,Bed & Breakfast,Entire home/apt,150.0,Jamaica Plain
10.0,4,1.0,2.0,2.0,moderate,4567815,0,0.0,Apartment,Entire home/apt,120.0,Jamaica Plain
10.0,2,2.0,1.0,1.0,strict,12022134,0,0.0,Apartment,Private room,92.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,13513012,0,0.0,Apartment,Private room,84.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,strict,3730447,0,50.0,Apartment,Entire home/apt,200.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,4149974,1,0.0,Apartment,Entire home/apt,115.0,Jamaica Plain
,1,1.0,1.0,1.0,strict,14933380,0,0.0,Apartment,Shared room,49.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,6238463,1,0.0,Townhouse,Private room,95.0,Jamaica Plain
10.0,6,1.0,4.0,4.0,strict,1929406,0,0.0,House,Entire home/apt,275.0,Jamaica Plain
10.0,9,1.0,4.0,4.0,strict,4583526,1,40.0,Apartment,Entire home/apt,230.0,Jamaica Plain
10.0,4,1.0,1.0,4.0,moderate,7287822,0,30.0,Apartment,Entire home/apt,130.0,Jamaica Plain
9.0,5,1.0,2.0,3.0,moderate,8354938,0,10.0,Apartment,Entire home/apt,192.0,Jamaica Plain
9.0,5,1.0,3.0,4.0,moderate,5025015,0,0.0,Apartment,Entire home/apt,175.0,Jamaica Plain
8.0,2,1.0,1.0,1.0,flexible,4452800,0,0.0,Apartment,Private room,70.0,Jamaica Plain
10.0,2,1.5,1.0,1.0,moderate,7554801,1,0.0,Townhouse,Private room,65.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,9349646,0,0.0,Apartment,Private room,100.0,Jamaica Plain
,3,1.0,1.0,1.0,flexible,6386351,0,0.0,Apartment,Entire home/apt,185.0,Jamaica Plain
9.0,10,2.5,5.0,5.0,strict,5124772,0,25.0,House,Entire home/apt,250.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,3977877,0,10.0,Apartment,Entire home/apt,110.0,Jamaica Plain
,5,1.5,2.0,3.0,flexible,1754939,0,0.0,House,Entire home/apt,150.0,Jamaica Plain
9.0,6,1.0,2.0,4.0,moderate,6602167,0,0.0,Apartment,Entire home/apt,168.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,3987926,1,25.0,Apartment,Private room,60.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,5729845,0,10.0,Apartment,Private room,59.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,9727523,0,0.0,House,Private room,60.0,Jamaica Plain
10.0,4,1.0,2.0,4.0,flexible,12463555,0,25.0,Apartment,Entire home/apt,145.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,9137560,0,0.0,Apartment,Private room,80.0,Jamaica Plain
10.0,3,1.0,1.0,2.0,strict,3616081,1,36.0,Apartment,Entire home/apt,114.0,Jamaica Plain
8.0,2,1.0,1.0,1.0,flexible,8908145,0,50.0,House,Private room,170.0,Jamaica Plain
9.0,6,2.0,2.0,2.0,strict,554720,0,0.0,Apartment,Entire home/apt,240.0,Jamaica Plain
8.0,4,1.0,2.0,2.0,flexible,1551467,0,35.0,Apartment,Entire home/apt,150.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,7743569,0,9.0,Apartment,Private room,69.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,732932,0,0.0,Apartment,Private room,80.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,749247,1,10.0,Apartment,Private room,85.0,Jamaica Plain
9.0,4,1.0,1.0,2.0,moderate,667325,0,25.0,Apartment,Private room,75.0,Jamaica Plain
8.0,4,1.0,2.0,2.0,flexible,9349614,0,0.0,Apartment,Entire home/apt,150.0,Jamaica Plain
8.0,2,2.0,1.0,1.0,moderate,10627514,0,0.0,House,Private room,70.0,Jamaica Plain
10.0,3,1.0,1.0,2.0,flexible,1885825,0,25.0,House,Private room,80.0,Jamaica Plain
,7,1.5,3.0,4.0,moderate,9906565,0,30.0,Apartment,Entire home/apt,225.0,Jamaica Plain
10.0,4,1.0,2.0,2.0,strict,629814,0,20.0,Apartment,Entire home/apt,225.0,Jamaica Plain
9.0,4,2.0,2.0,2.0,flexible,1222327,0,0.0,House,Entire home/apt,178.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,moderate,10299047,0,0.0,Apartment,Entire home/apt,175.0,Jamaica Plain
10.0,3,1.0,0.0,2.0,moderate,9463444,0,15.0,Apartment,Entire home/apt,109.0,Jamaica Plain
9.0,10,2.0,5.0,6.0,strict,6465075,1,20.0,Condominium,Entire home/apt,383.0,Jamaica Plain
,2,1.5,1.0,1.0,flexible,8932377,0,0.0,Condominium,Private room,90.0,Jamaica Plain
10.0,6,1.0,2.0,3.0,flexible,9577988,1,20.0,Apartment,Entire home/apt,99.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,9971054,0,0.0,Apartment,Private room,50.0,Jamaica Plain
9.0,4,1.0,2.0,2.0,strict,7348110,0,0.0,Apartment,Entire home/apt,300.0,Jamaica Plain
,6,2.0,4.0,5.0,flexible,7790454,0,0.0,House,Entire home/apt,184.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,3021446,0,0.0,Apartment,Private room,80.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,7708436,0,5.0,House,Private room,85.0,Jamaica Plain
10.0,2,1.0,1.0,2.0,flexible,11514237,0,20.0,Apartment,Entire home/apt,150.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,13363171,0,50.0,Apartment,Entire home/apt,100.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,moderate,11946029,0,0.0,Apartment,Private room,100.0,Jamaica Plain
10.0,2,1.5,1.0,2.0,moderate,6019555,1,10.0,Townhouse,Private room,84.0,Jamaica Plain
10.0,4,1.0,1.0,2.0,moderate,12052288,1,20.0,Apartment,Entire home/apt,130.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,9676551,0,0.0,Apartment,Private room,76.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,12789527,0,0.0,Apartment,Private room,100.0,Jamaica Plain
10.0,2,2.0,1.0,1.0,flexible,12855005,1,20.0,House,Private room,70.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,1631942,0,0.0,Condominium,Entire home/apt,125.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,flexible,2884903,0,10.0,Apartment,Private room,70.0,Jamaica Plain
,1,1.5,1.0,1.0,moderate,14868157,1,0.0,Bed & Breakfast,Private room,75.0,Jamaica Plain
9.0,3,1.0,2.0,1.0,moderate,13344433,0,50.0,House,Entire home/apt,170.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,40601,1,20.0,House,Private room,95.0,Jamaica Plain
10.0,2,1.0,1.0,2.0,flexible,12033661,0,0.0,Bed & Breakfast,Private room,70.0,Jamaica Plain
,6,1.0,3.0,3.0,flexible,6298216,0,0.0,Apartment,Entire home/apt,299.0,Jamaica Plain
,1,1.5,1.0,1.0,moderate,12868343,0,0.0,House,Private room,70.0,Jamaica Plain
,6,2.0,2.0,3.0,moderate,14474750,0,15.0,Entire Floor,Entire home/apt,155.0,Jamaica Plain
10.0,4,2.0,2.0,2.0,moderate,6921672,0,0.0,Apartment,Entire home/apt,250.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,2219399,1,0.0,Apartment,Private room,115.0,Jamaica Plain
9.0,3,1.0,1.0,2.0,moderate,336960,0,10.0,House,Private room,70.0,Jamaica Plain
9.0,3,1.0,1.0,2.0,moderate,336946,0,10.0,House,Entire home/apt,135.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,6644330,1,20.0,Condominium,Private room,120.0,Jamaica Plain
10.0,4,1.5,1.0,1.0,moderate,6939162,1,50.0,Loft,Entire home/apt,130.0,Jamaica Plain
10.0,3,1.0,1.0,1.0,strict,13640138,0,35.0,Apartment,Private room,29.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,flexible,12593295,0,0.0,Apartment,Private room,68.0,Jamaica Plain
10.0,6,1.0,3.0,5.0,strict,10004575,0,50.0,Apartment,Entire home/apt,300.0,Jamaica Plain
10.0,1,2.0,1.0,1.0,moderate,12855343,1,20.0,House,Private room,50.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,strict,9791506,0,0.0,Condominium,Entire home/apt,119.0,Jamaica Plain
8.0,2,1.0,1.0,1.0,moderate,5801643,0,50.0,Apartment,Private room,46.0,Jamaica Plain
,6,1.0,2.0,3.0,strict,12888054,0,25.0,Condominium,Entire home/apt,295.0,Jamaica Plain
8.0,5,1.0,2.0,3.0,strict,5676025,0,10.0,Apartment,Entire home/apt,130.0,Jamaica Plain
10.0,6,2.0,2.0,2.0,strict,6104388,0,20.0,Condominium,Entire home/apt,180.0,Jamaica Plain
,7,1.0,2.0,4.0,flexible,8283433,0,15.0,Apartment,Entire home/apt,300.0,Jamaica Plain
,5,1.0,2.0,3.0,moderate,14573919,0,0.0,Apartment,Entire home/apt,200.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,7495866,0,0.0,Apartment,Entire home/apt,136.0,Jamaica Plain
9.0,2,1.0,1.0,1.0,strict,13623390,0,0.0,Apartment,Entire home/apt,100.0,Jamaica Plain
10.0,5,1.0,1.0,2.0,strict,3629014,1,34.0,House,Private room,88.0,Jamaica Plain
10.0,3,1.0,1.0,2.0,flexible,10883063,0,0.0,House,Private room,95.0,Jamaica Plain
8.0,2,1.5,1.0,1.0,strict,713627,0,0.0,House,Entire home/apt,135.0,Jamaica Plain
10.0,2,1.0,1.0,1.0,moderate,4105704,1,0.0,House,Entire home/apt,135.0,Jamaica Plain
